ID,Common Bird Names
6496,Pale-eyed pygmy tyrant
6497,Pale-eyed thrush
6498,Pale-faced bare-eye
6499,Pale-faced bulbul
6500,Pale-footed bush warbler
6501,Pale-footed swallow
6502,Pale-fronted nigrita
6503,Pale-headed brushfinch
6504,Pale-headed jacamar
6505,Pale-headed munia
6506,Pale-headed rosella
6507,Pale-headed woodpecker
6508,Pale-legged hornero
6509,Pale-legged leaf warbler
6510,Pale-legged warbler
6511,Pale-mandibled aracari
6512,Pale-naped brushfinch
6513,Pale-olive greenbul
6514,Pale-rumped swift
6515,Pale-shouldered cicadabird
6516,Pale-tailed barbthroat
6517,Pale-tailed canastero
6518,Pale-throated wren-babbler
6519,Pale-tipped inezia
6520,Pale-vented bush-hen
6521,Pale-vented pigeon
6522,Pale-vented thrush
6523,Pale-winged starling
6524,Pale-winged trumpeter
6525,Pale-yellow robin
6526,Palestine sunbird
6527,Palila
6528,Pallas's fish eagle
6529,Pallas's grasshopper warbler
6530,Pallas's gull
6531,Pallas's leaf warbler
6532,Pallas's reed bunting
6533,Pallas's rosefinch
6534,Pallas's sandgrouse
6535,Pallid cuckoo
6536,Pallid dove
6537,Pallid harrier
6538,Pallid honeyguide
6539,Pallid scops owl
6540,Pallid spinetail
6541,Pallid swift
6542,Palm cockatoo
6543,Palm crow
6544,Palm lorikeet
6545,Palm tanager
6546,Palm warbler
6547,Palm-nut vulture
6548,Palmchat
6549,Pampa finch
6550,Pampas meadowlark
6551,Pampas pipit
6552,Panamanian flycatcher
6553,Panamanian tyrannulet
6554,Panay striped babbler
6555,Pander's ground jay
6556,Pangani longclaw
6557,Pantepui thrush
6558,Paperbark flycatcher
6559,Papuan babbler
6560,Papuan black myzomela
6561,Papuan boobook
6562,Papuan dwarf kingfisher
6563,Papuan eagle
6564,Papuan frogmouth
6565,Papuan grassbird
6566,Papuan harrier
6567,Papuan hawk-owl
6568,Papuan king parrot
6569,Papuan logrunner
6570,Papuan lorikeet
6571,Papuan mountain pigeon
6572,Papuan nightjar
6573,Papuan parrotfinch
6574,Papuan pitta
6575,Papuan scrub robin
6576,Papuan scrubwren
6577,Papuan sittella
6578,Papuan spine-tailed swift
6579,Papuan treecreeper
6580,Papuan whipbird
6581,Papuan white-eye
6582,Papyrus canary
6583,Papyrus gonolek
6584,Papyrus yellow warbler
6585,Para foliage-gleaner
6586,Para gnatcatcher
6587,Paradise drongo
6588,Paradise jacamar
6589,Paradise parrot
6590,Paradise riflebird
6591,Paradise shelduck
6592,Paradise tanager
6593,Parakeet auklet
6594,Paramillo tapaculo
6595,Paramo ground tyrant
6596,Paramo pipit
6597,Paramo seedeater
6598,Paramo tapaculo
6599,Parasitic jaeger
6600,Pardusco
6601,Paria brushfinch
6602,Paria whitestart
6603,Parker's antbird
6604,Parker's spinetail
6605,Parodi's hemispingus
6606,Parrot crossbill
6607,Parrot-billed seedeater
6608,Parrot-billed sparrow
6609,Partridge pigeon
6610,Passenger pigeon
6611,Patagonian canastero
6612,Patagonian forest earthcreeper
6613,Patagonian mockingbird
6614,Patagonian sierra finch
6615,Patagonian tinamou
6616,Patagonian tyrant
6617,Patagonian yellow finch
6618,Pauraque
6619,Pavonine cuckoo
6620,Pavonine quetzal
6621,Peaceful dove
6622,Peach-fronted parakeet
6623,Peacock coquette
6624,Pearl kite
6625,Pearl-bellied white-eye
6626,Pearl-breasted swallow
6627,Pearl-spotted owlet
6628,Pearled treerunner
6629,Pearly antshrike
6630,Pearly parakeet
6631,Pearly-bellied seedeater
6632,Pearly-breasted conebill
6633,Pearly-breasted cuckoo
6634,Pearly-eyed thrasher
6635,Pearly-vented tody-tyrant
6636,Pechora pipit
6637,Pectoral antwren
6638,Pectoral sandpiper
6639,Pectoral sparrow
6640,Pectoral-patch cisticola
6641,Peg-billed finch
6642,Pel's fishing owl
6643,Pelagic cormorant
6644,Peleng fantail
6645,Peleng leaf warbler
6646,Pelzeln's tody-tyrant
6647,Pemba green pigeon
6648,Pemba scops owl
6649,Pemba sunbird
6650,Pemba white-eye
6651,Penan bulbul
6652,Pennant-winged nightjar
6653,Peregrine falcon
6654,Perijá brushfinch
6655,Perijá metaltail
6656,Perijá tapaculo
6657,Perijá thistletail
6658,Pernambuco foliage-gleaner
6659,Pernambuco pygmy owl
6660,Perplexing scrubwren
6661,Persian shearwater
6662,Peruvian antpitta
6663,Peruvian booby
6664,Peruvian diving petrel
6665,Peruvian martin
6666,Peruvian meadowlark
6667,Peruvian pelican
6668,Peruvian piedtail
6669,Peruvian pipit
6670,Peruvian plantcutter
6671,Peruvian racket-tail
6672,Peruvian recurvebill
6673,Peruvian seaside cinclodes
6674,Peruvian sheartail
6675,Peruvian sierra finch
6676,Peruvian tern
6677,Peruvian thick-knee
6678,Peruvian treehunter
6679,Peruvian tyrannulet
6680,Peruvian warbling antbird
6681,Peruvian wren
6682,Pesquet's parrot
6683,Petit's cuckooshrike
6684,Pfrimer's parakeet
6685,Phainopepla
6686,Pharaoh eagle-owl
6687,Pheasant coucal
6688,Pheasant cuckoo
6689,Pheasant pigeon
6690,Pheasant-tailed jacana
6691,Philadelphia vireo
6692,Philby's partridge
6693,Philippa's crombec
6694,Philippine bulbul
6695,Philippine bush warbler
6696,Philippine coucal
6697,Philippine cuckoo-dove
6698,Philippine drongo-cuckoo
6699,Philippine duck
6700,Philippine dwarf kingfisher
6701,Philippine eagle
6702,Philippine eagle-owl
6703,Philippine fairy-bluebird
6704,Philippine falconet
6705,Philippine frogmouth
6706,Philippine green pigeon
6707,Philippine hanging parrot
6708,Philippine hawk-cuckoo
6709,Philippine hawk-eagle
6710,Philippine honey buzzard
6711,Philippine leaf warbler
6712,Philippine leafbird
6713,Philippine magpie-robin
6714,Philippine megapode
6715,Philippine nightjar
6716,Philippine oriole
6717,Philippine pied fantail
6718,Philippine pitta
6719,Philippine pygmy woodpecker
6720,Philippine scops owl
6721,Philippine serpent eagle
6722,Philippine spine-tailed swift
6723,Philippine swamphen
6724,Philippine swiftlet
6725,Philippine tailorbird
6726,Philippine trogon
6727,Phoenix petrel
6728,Piapiac
6729,Picazuro pigeon
6730,Pictorella mannikin
6731,Picui ground dove
6732,Pied avocet
6733,Pied bush chat
6734,Pied butcherbird
6735,Pied crow
6736,Pied cuckoo-dove
6737,Pied cuckooshrike
6738,Pied currawong
6739,Pied falconet
6740,Pied goshawk
6741,Pied harrier
6742,Pied heron
6743,Pied honeyeater
6744,Pied imperial pigeon
6745,Pied kingfisher
6746,Pied monarch
6747,Pied myna
6748,Pied oystercatcher
6749,Pied plover
6750,Pied puffbird
6751,Pied shrike-babbler
6752,Pied starling
6753,Pied stilt
6754,Pied thrush
6755,Pied triller
6756,Pied water tyrant
6757,Pied wheatear
6758,Pied-billed grebe
6759,Pied-crested tit-tyrant
6760,Pied-winged swallow
6761,Pigeon guillemot
6762,Pileated flycatcher
6763,Pileated parrot
6764,Pileated woodpecker
6765,Pilotbird
6766,Pin-striped tit-babbler
6767,Pin-tailed green pigeon
6768,Pin-tailed manakin
6769,Pin-tailed parrotfinch
6770,Pin-tailed sandgrouse
6771,Pin-tailed snipe
6772,Pin-tailed whydah
6773,Pincoya storm petrel
6774,Pine bunting
6775,Pine flycatcher
6776,Pine grosbeak
6777,Pine siskin
6778,Pine warbler
6779,Pink pigeon
6780,Pink robin
6781,Pink-backed pelican
6782,Pink-bellied imperial pigeon
6783,Pink-billed lark
6784,Pink-billed parrotfinch
6785,Pink-breasted lark
6786,Pink-browed rosefinch
6787,Pink-eared duck
6788,Pink-footed goose
6789,Pink-footed puffback
6790,Pink-footed shearwater
6791,Pink-headed duck
6792,Pink-headed fruit dove
6793,Pink-headed imperial pigeon
6794,Pink-headed warbler
6795,Pink-legged graveteiro
6796,Pink-legged rail
6797,Pink-necked green pigeon
6798,Pink-rumped rosefinch
6799,Pink-spotted fruit dove
6800,Pink-throated becard
6801,Pink-throated brilliant
6802,Pink-throated twinspot
6803,Pinnated bittern
6804,Pinon's imperial pigeon
6805,Pinsker's hawk-eagle
6806,Pinto's spinetail
6807,Pinyon jay
6808,Piping bellbird
6809,Piping crow
6810,Piping hornbill
6811,Piping plover
6812,Pipipi
6813,Piratic flycatcher
6814,Pirre bush tanager
6815,Pirre hummingbird
6816,Pirre warbler
6817,Pitcairn reed warbler
6818,Pitt shag
6819,Pitta-like ground roller
6820,Piura chat-tyrant
6821,Piura hemispingus
6822,Placid greenbul
6823,Plain antvireo
6824,Plain bush-hen
6825,Plain chachalaca
6826,Plain flowerpecker
6827,Plain gerygone
6828,Plain greenbul
6829,Plain honeyeater
6830,Plain inezia
6831,Plain laughingthrush
6832,Plain leaf warbler
6833,Plain mountain finch
6834,Plain nightjar
6835,Plain parakeet
6836,Plain pigeon
6837,Plain prinia
6838,Plain softtail
6839,Plain sunbird
6840,Plain swift
6841,Plain thornbird
6842,Plain white-eye
6843,Plain xenops
6844,Plain-backed antpitta
6845,Plain-backed pipit
6846,Plain-backed sparrow
6847,Plain-backed sunbird
6848,Plain-bellied emerald
6849,Plain-breasted ground dove
6850,Plain-breasted hawk
6851,Plain-breasted piculet
6852,Plain-brown woodcreeper
6853,Plain-capped starthroat
6854,Plain-colored seedeater
6855,Plain-colored tanager
6856,Plain-crested elaenia
6857,Plain-crowned spinetail
6858,Plain-flanked rail
6859,Plain-mantled tit-spinetail
6860,Plain-pouched hornbill
6861,Plain-tailed nighthawk
6862,Plain-tailed warbling finch
6863,Plain-tailed wren
6864,Plain-throated antwren
6865,Plain-winged antshrike
6866,Plain-winged antwren
6867,Plain-winged woodcreeper
6868,Plains-wanderer
6869,Plaintive cuckoo
6870,Planalto foliage-gleaner
6871,Planalto hermit
6872,Planalto slaty antshrike
6873,Planalto tapaculo
6874,Planalto tyrannulet
6875,Planalto woodcreeper
6876,Plate-billed mountain toucan
6877,Pleske's ground jay
6878,Plum-faced lorikeet
6879,Plum-headed finch
6880,Plum-headed parakeet
6881,Plum-throated cotinga
6882,Plumbeous antbird
6883,Plumbeous antvireo
6884,Plumbeous euphonia
6885,Plumbeous forest falcon
6886,Plumbeous hawk
6887,Plumbeous ibis
6888,Plumbeous kite
6889,Plumbeous pigeon
6890,Plumbeous rail
6891,Plumbeous seedeater
6892,Plumbeous sierra finch
6893,Plumbeous tyrant
6894,Plumbeous vireo
6895,Plumbeous warbler
6896,Plumbeous water redstart
6897,Plumbeous-backed thrush
6898,Plumbeous-crowned tyrannulet
6899,Plume-toed swiftlet
6900,Plumed guineafowl
6901,Plumed whistling duck
6902,Plush-crested jay
6903,Plushcap
6904,Pohnpei cicadabird
6905,Pohnpei fantail
6906,Pohnpei flycatcher
6907,Pohnpei kingfisher
6908,Pohnpei lorikeet
6909,Pohnpei starling
6910,Point-tailed palmcreeper
6911,Pollen's vanga
6912,Polynesian ground dove
6913,Polynesian imperial pigeon
6914,Polynesian starling
6915,Polynesian storm petrel
6916,Polynesian triller
6917,Polynesian wattled honeyeater
6918,Pomarine jaeger
6919,Pompadour cotinga
6920,Powerful owl
6921,Powerful woodpecker
6922,Poʻouli
6923,Prairie falcon
6924,Prairie warbler
6925,Predicted antwren
6926,Preuss's cliff swallow
6927,Preuss's weaver
6928,Prevost's ground sparrow
6929,Prigogine's double-collared sunbird
6930,Prigogine's greenbul
6931,Prigogine's nightjar
6932,Princess parrot
6933,Principe starling
6934,Pringle's puffback
6935,Pririt batis
6936,Prong-billed barbet
6937,Protea canary
6938,Prothonotary warbler
6939,Providence petrel
6940,Providencia vireo
6941,Przevalski's finch
6942,Przevalski's nuthatch
6943,Przevalski's parrotbill
6944,Przevalski's partridge
6945,Przevalski's redstart
6946,Príncipe seedeater
6947,Príncipe speirops
6948,Príncipe sunbird
6949,Príncipe thrush
6950,Príncipe weaver
6951,Príncipe white-eye
6952,Puaiohi
6953,Puerto Rican amazon
6954,Puerto Rican bullfinch
6955,Puerto Rican emerald
6956,Puerto Rican flycatcher
6957,Puerto Rican lizard cuckoo
6958,Puerto Rican nightjar
6959,Puerto Rican oriole
6960,Puerto Rican owl
6961,Puerto Rican parakeet
6962,Puerto Rican spindalis
6963,Puerto Rican tanager
6964,Puerto Rican tody
6965,Puerto Rican vireo
6966,Puerto Rican woodpecker
6967,Puff-backed bulbul
6968,Puff-backed honeyeater
6969,Puff-throated babbler
6970,Puff-throated bulbul
6971,Pulitzer's longbill
6972,Puna canastero
6973,Puna ground tyrant
6974,Puna ibis
6975,Puna miner
6976,Puna pipit
6977,Puna plover
6978,Puna snipe
6979,Puna tapaculo
6980,Puna teal
6981,Puna thistletail
6982,Puna tinamou
6983,Puna yellow finch
6984,Purple cochoa
6985,Purple finch
6986,Purple gallinule
6987,Purple grenadier
6988,Purple heron
6989,Purple honeycreeper
6990,Purple indigobird
6991,Purple martin
6992,Purple needletail
6993,Purple quail-dove
6994,Purple roller
6995,Purple sandpiper
6996,Purple starling
6997,Purple sunbird
6998,Purple-backed fairywren
6999,Purple-backed sunbeam
7000,Purple-backed thornbill
7001,Purple-banded sunbird
7002,Purple-bearded bee-eater
7003,Purple-bellied lory
7004,Purple-bibbed whitetip
7005,Purple-breasted cotinga
7006,Purple-breasted sunbird
7007,Purple-capped fruit dove
7008,Purple-chested hummingbird
7009,Purple-collared woodstar
7010,Purple-crested turaco
7011,Purple-crowned fairy
7012,Purple-crowned fairywren
7013,Purple-crowned lorikeet
7014,Purple-crowned plovercrest
7015,Purple-gaped honeyeater
7016,Purple-headed starling
7017,Purple-naped lory
7018,Purple-naped sunbird
7019,Purple-rumped sunbird
7020,Purple-tailed imperial pigeon
7021,Purple-throated carib
7022,Purple-throated cotinga
7023,Purple-throated cuckooshrike
7024,Purple-throated euphonia
7025,Purple-throated fruitcrow
7026,Purple-throated mountaingem
7027,Purple-throated sunangel
7028,Purple-throated sunbird
7029,Purple-throated woodstar
7030,Purple-winged ground dove
7031,Purple-winged roller
7032,Purplish jacamar
7033,Purplish jay
7034,Purplish-backed jay
7035,Purplish-backed quail-dove
7036,Purplish-mantled tanager
7037,Purus jacamar
7038,Puvel's illadopsis
7039,Pycroft's petrel
7040,Pygmy antwren
7041,Pygmy batis
7042,Pygmy bushtit
7043,Pygmy cormorant
7044,Pygmy cuckooshrike
7045,Pygmy cupwing
7046,Pygmy eagle
7047,Pygmy falcon
7048,Pygmy flowerpecker
7049,Pygmy flycatcher
7050,Pygmy hanging parrot
7051,Pygmy longbill
7052,Pygmy lorikeet
7053,Pygmy nightjar
7054,Pygmy nuthatch
7055,Pygmy palm swift
7056,Pygmy sunbird
7057,Pygmy swiftlet
7058,Pygmy white-eye
7059,Pyrrhuloxia
7060,Père David's owl
7061,Père David's snowfinch
7062,Père David's tit
7063,Quail-plover
7064,Quailfinch
7065,Quailfinch indigobird
7066,Quebracho crested tinamou
7067,Rachel's malimbe
7068,Racket-tailed coquette
7069,Racket-tailed roller
7070,Racket-tailed treepie
7071,Radde's accentor
7072,Radde's warbler
7073,Radjah shelduck
7074,Raffles's malkoha
7075,Raggiana bird-of-paradise
7076,Raiatea parakeet
7077,Rail-babbler
7078,Raimondi's yellow finch
7079,Rain quail
7080,Rainbow bee-eater
7081,Rainbow lorikeet
7082,Rainbow pitta
7083,Rainbow starfrontlet
7084,Rainbow-bearded thornbill
7085,Rainforest scops owl
7086,Raja Ampat pitohui
7087,Rajah scops owl
7088,Rand's warbler
7089,Ranongga white-eye
7090,Rapa fruit dove
7091,Rapa shearwater
7092,Rarotonga monarch
7093,Rarotonga starling
7094,Raso lark
7095,Ratchet-tailed treepie
7096,Rattling cisticola
7097,Razor-billed curassow
7098,Razorbill
7099,Recurve-billed bushbird
7100,Red Sea cliff swallow
7101,Red avadavat
7102,Red bird-of-paradise
7103,Red collared dove
7104,Red crossbill
7105,Red fody
7106,Red fox sparrow
7107,Red goshawk
7108,Red junglefowl
7109,Red kite
7110,Red knot
7111,Red lark
7112,Red lory
7113,Red myzomela
7114,Red owl
7115,Red phalarope
7116,Red pileated finch
7117,Red rail
7118,Red satinbird
7119,Red shoveler
7120,Red siskin
7121,Red spurfowl
7122,Red tanager
7123,Red warbler
7124,Red wattlebird
7125,Red-and-black grosbeak
7126,Red-and-black thrush
7127,Red-and-blue lory
7128,Red-and-green macaw
7129,Red-and-white antpitta
7130,Red-and-white crake
7131,Red-and-white spinetail
7132,Red-and-yellow barbet
7133,Red-backed buttonquail
7134,Red-backed fairywren
7135,Red-backed flameback
7136,Red-backed kingfisher
7137,Red-backed mannikin
7138,Red-backed mousebird
7139,Red-backed shrike
7140,Red-backed sierra finch
7141,Red-backed thrush
7142,Red-banded flowerpecker
7143,Red-banded fruiteater
7144,Red-bearded bee-eater
7145,Red-bellied fruit dove
7146,Red-bellied grackle
7147,Red-bellied macaw
7148,Red-bellied malimbe
7149,Red-bellied paradise flycatcher
7150,Red-bellied parrot
7151,Red-bellied woodpecker
7152,Red-billed blue magpie
7153,Red-billed brushturkey
7154,Red-billed buffalo weaver
7155,Red-billed chough
7156,Red-billed curassow
7157,Red-billed dwarf hornbill
7158,Red-billed emerald
7159,Red-billed firefinch
7160,Red-billed ground cuckoo
7161,Red-billed helmetshrike
7162,Red-billed leiothrix
7163,Red-billed malkoha
7164,Red-billed oxpecker
7165,Red-billed parrot
7166,Red-billed partridge
7167,Red-billed pied tanager
7168,Red-billed pigeon
7169,Red-billed pytilia
7170,Red-billed quelea
7171,Red-billed scimitar babbler
7172,Red-billed scythebill
7173,Red-billed spurfowl
7174,Red-billed starling
7175,Red-billed streamertail
7176,Red-billed teal
7177,Red-billed tropicbird
7178,Red-billed tyrannulet
7179,Red-billed woodcreeper
7180,Red-breasted chat
7181,Red-breasted coua
7182,Red-breasted flycatcher
7183,Red-breasted goose
7184,Red-breasted meadowlark
7185,Red-breasted merganser
7186,Red-breasted nuthatch
7187,Red-breasted paradise kingfisher
7188,Red-breasted parakeet
7189,Red-breasted partridge
7190,Red-breasted pygmy parrot
7191,Red-breasted sapsucker
7192,Red-breasted swallow
7193,Red-breasted wheatear
7194,Red-browed amazon
7195,Red-browed finch
7196,Red-browed pardalote
7197,Red-browed treecreeper
7198,Red-capped cardinal
7199,Red-capped coua
7200,Red-capped crombec
7201,Red-capped flowerpecker
7202,Red-capped forest warbler
7203,Red-capped lark
7204,Red-capped manakin
7205,Red-capped myzomela
7206,Red-capped parrot
7207,Red-capped plover
7208,Red-capped robin
7209,Red-capped robin-chat
7210,Red-cheeked cordon-bleu
7211,Red-cheeked parrot
7212,Red-cheeked wattle-eye
7213,Red-chested buttonquail
7214,Red-chested cuckoo
7215,Red-chested flufftail
7216,Red-chested goshawk
7217,Red-chested owlet
7218,Red-chested sunbird
7219,Red-chested swallow
7220,Red-chinned lorikeet
7221,Red-cockaded woodpecker
7222,Red-collared babbler
7223,Red-collared lorikeet
7224,Red-collared myzomela
7225,Red-collared widowbird
7226,Red-collared woodpecker
7227,Red-cowled cardinal
7228,Red-crested cardinal
7229,Red-crested cotinga
7230,Red-crested korhaan
7231,Red-crested pochard
7232,Red-crested turaco
7233,Red-crowned amazon
7234,Red-crowned ant tanager
7235,Red-crowned barbet
7236,Red-crowned crane
7237,Red-crowned malimbe
7238,Red-crowned parakeet
7239,Red-crowned woodpecker
7240,Red-eared firetail
7241,Red-eared fruit dove
7242,Red-eared parrotfinch
7243,Red-eyed dove
7244,Red-eyed puffback
7245,Red-eyed vireo
7246,Red-faced barbet
7247,Red-faced cisticola
7248,Red-faced cormorant
7249,Red-faced crimsonwing
7250,Red-faced crombec
7251,Red-faced guan
7252,Red-faced liocichla
7253,Red-faced malkoha
7254,Red-faced mousebird
7255,Red-faced parrot
7256,Red-faced spinetail
7257,Red-faced warbler
7258,Red-faced woodland warbler
7259,Red-fan parrot
7260,Red-flanked bluetail
7261,Red-flanked lorikeet
7262,Red-footed booby
7263,Red-footed falcon
7264,Red-fronted antpecker
7265,Red-fronted barbet
7266,Red-fronted coot
7267,Red-fronted coua
