,Common Name,Kingdom,Phylum,Class,Order,Family,Binomial Name,Link,Description
0,Levaillant's Cuckoo,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Clamator levaillantii,https://ebird.org/species/levcuc1,"A large, dark-backed cuckoo with a floppy crest, white wing patches, and pale underparts; throat and lower flanks both heavily streaked. It is a brood parasite on babblers and other medium-sized birds. It calls a shrill “kreeeuu”, which is often followed by harsh chattering notes. Levaillant’s Cuckoo is similar to the smaller Pied Cuckoo, which lacks throat streaking and has a smaller crest. Dark morphs of both species are almost identical and can only reliably be told apart by size."
0,Levaillant's Woodpecker,Animalia,Chordata,Aves,Piciformes,Picidae,Picus vaillantii,https://ebird.org/species/levwoo1,Medium-sized green woodpecker that is similar to Iberian Green Woodpecker. Note the white surrounding the black moustache. Breeds in old growth cedar and oak forests in the high Atlas Mountains. Song is higher-pitched and faster than Iberian Green.
0,Levant Sparrowhawk,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter brevipes,https://ebird.org/species/levspa1,"Slightly smaller and neater-looking than the very similar Eurasian Sparrowhawk; also note the dark eye on Levant and yellow eye on Eurasian. In flight, Levant is paler from below with wings that are more pointed and dark-tipped than Eurasian. Silhouette is somewhat similar to a falcon. Females and juveniles show a dark central throat stripe. Breeds in thick forest and scrub. Strongly migratory; often migrates in huge, tight flocks. Feeds on birds, which it catches in rapid low flight."
0,Lewin's Honeyeater,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Meliphaga lewinii,https://ebird.org/species/lewhon1,"A medium-sized olive-gray honeyeater with a pale yellow cheek patch and a relatively stout bill. Cheek patch is often a crescent compared to the circular patch on Graceful Honeyeater and the oval path on Yellow-spotted Honeyeater. Adults have a bluish eye, while the similar Graceful Honeyeater has a blue-gray eye and Yellow-spotted Honeyeater has a brown eye. Listen for the rapid staccato machine-gun call of Lewin’s compared to the loud repeated whistles of the Yellow-spotted Honeyeater and the more simple, single note call of Graceful Honeyeater. Of the three easily confusable species, this is the only one found away from the tropics; it occurs in wetter forests and gardens all along the eastern coast of Australia."
0,Lewin's Rail,Animalia,Chordata,Aves,Gruiformes,Rallidae,Lewinia pectoralis,https://ebird.org/species/lewrai1,"Cryptic rail with long, decurved bill. Adult has reddish-brown crown and nape, gray breast, and black-and-white barred belly. Darker juvenile very dull in comparison and lacks the reddish-brown crown. Buff-banded Rail has a chunkier bill and prominent pale eyebrow. This species is typically difficult to observe as it tends to hide in reed beds, where heard far more often than seen. Calls include a loud ""kek-kek-kek-kek"" as well as strange grunts and growls."
0,Lewis's Woodpecker,Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes lewis,https://ebird.org/species/lewwoo,"A large, social woodpecker with a unique color pattern. Dark glossy-green above with a gray collar, dark red face, and pink wash on the belly. Sexes alike; juveniles are duller and browner than adults. Looks all dark at a distance, with a crowlike flight style. Found in open woodlands, sometimes close to human settlements. Often uses telephone poles to stash acorns; also sallies out from a conspicuous perch to catch insects."
0,Lichtenstein's Sandgrouse,Animalia,Chordata,Aves,Pterocliformes,Pteroclidae,Pterocles lichtensteinii,https://ebird.org/species/licsan1,"Small, shy sandgrouse of harsh deserts. Heavily vermiculated, but overall dark. Rather compact with a short rear. Male has black-and-white forehead pattern and broad sandy and black horizontal bars across its breast. Female is camouflaged, lacking any prominent patterns and has a pale eyering. Inhabits stony, mountainous deserts. Unlike most other sandgrouse drinks at dusk. In flight utters odd, urgent squeaks."
0,Lidth's Jay,Animalia,Chordata,Aves,Passeriformes,Corvidae,Garrulus lidthi,https://ebird.org/species/lidjay1,"Exquisitely plumaged songbird with dark blue head, ivory-white bill, and rusty red body. Endemic to the islands of Amami and Tokunoshima in southern Japan. Prefers mature coniferous and broadleaf evergreen forests but may also show up in gardens. Gives noisy squawking calls much like other corvids and also travels in small flocks."
0,Lilac-cheeked Kingfisher,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Cittura cyanotis,https://ebird.org/species/lilkin1,"A unique forest kingfisher. Largely pale brown with an eye-catching red bill, a prominent dark mask with pale flecks on its upper border, dark wings, and a rufous tail. Dark areas are deep blue, though often appear black. Sangihe form is smaller, with a broader face mask and a chest band. Juveniles duller and browner, with brown edgings to some wing feathers. Found singly within shady understory of forests within lowlands and foothills. Repetitive descending call, heard most often in early morning, is “wup-wup-ku-ku-ku-ku,” varying in length."
0,Lilian's Lovebird,Animalia,Chordata,Aves,Psittaciformes,Psittaculidae,Agapornis lilianae,https://ebird.org/species/lillov1,"A gregarious small green parrot with a red bill, white eye-ring and orange-red face. Immature has a duller bill and eye-ring. Pairs and small and large flocks inhabit tall broadleaf Mopane and thorn tree woodland, where they can be locally common. Gives a variety of chittering and screechy chatters, drawing attention to their presence. The similar Black-cheeked Lovebird is localized and endemic to southwest Zambia; it differs from Lilian’s Lovebird by its chocolate brown face."
0,Limestone Leaf Warbler,Animalia,Chordata,Aves,Passeriformes,Phylloscopidae,Phylloscopus calciatilis,https://ebird.org/species/limlew1,"Small, bright yellowish leaf warbler with a black-striped head. Entirely yellow underparts and tail distinguish this species from Yellow-vented Warbler and White-tailed Leaf Warbler. Sulphur-breasted Warbler is extremely similar, but Limestone averages incrementally longer-billed and paler yellow on the underparts. Specialist of lowland and mid-altitude karst hill forest. Like other leaf warblers, forages actively in foliage, often in flocks. Song is a subtly descending series of high tinkling notes; Sulphur-breasted’s song is snappier-sounding, with a distinctly ascending quality. Call is a two-note exclamation with a quiet first half: “bi-DEW!”"
0,Limpkin,Animalia,Chordata,Aves,Gruiformes,Aramidae,Aramus guarauna,https://ebird.org/species/limpki,"Large heronlike bird, reminiscent of a gangly ibis but more closely related to rails. Brown with white spots and streaks, densest on the head and neck. Long yellowish bill is slightly decurved. Found in marshes or swamps, often with trees and shrubs, but also regularly seen at the edges of ponds in otherwise highly managed city parks. Feeds almost exclusively on apple snails. Usually single or in pairs. Distinctive voice is a loud, creaky wail, often heard as an eerie jungle sound effect in films."
0,Lina's Sunbird,Animalia,Chordata,Aves,Passeriformes,Nectariniidae,Aethopyga linaraborae,https://ebird.org/species/linsun1,"A small, localized bird of montane forest in eastern Mindanao. Has a long, curved bill, an olive back, an orange mark in the middle of the chest and a bluish tail with white tips. Male has an iridescent blue crown, cheek, and wing, a green shoulder and rump, yellow underparts, and a small orange patch in front of the shoulder. Female has faint streaking on the underparts, a gray head, and golden-olive wings. Similar to Metallic-winged Sunbird, but male has a blue wing and female a gray head. Voice includes a high-pitched jumbled song, a series of sharp “chik!” notes, and an upslurred high-pitched whistle."
0,Lincoln's Sparrow,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza lincolnii,https://ebird.org/species/linspa,"A medium-sized sparrow with crisp patterning. Slightly smaller than Song Sparrow, with finer streaking on breast (like a pen-and-ink drawing vs. an oil painting). Also note thin pale eyering, bright buffy breast that contrasts with white throat and belly, and often peaked crown. Breeds in thickets and shrubby clearings, usually within mixed or coniferous forests. Can be found in any brushy or weedy habitat in migration and winter. Beware of juvenile Song Sparrows in late summer, which can look buffy and show finer streaks than adults. Infrequently visits feeders."
0,Lineated Barbet,Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon lineatus,https://ebird.org/species/linbar1,"Luminous green barbet with a streaked gray-brown head and a flesh-pink bill. Bare patch of orange skin around the eye creates a monocled appearance. Not as shy as some other barbets, frequently perching up on exposed branches. Inhabits deciduous forests and edge areas, as well as parks and gardens. Primary territorial song is a repetitive “woo-kohw.” A hooting trill is also occasionally given."
0,Lineated Woodpecker,Animalia,Chordata,Aves,Piciformes,Picidae,Dryocopus lineatus,https://ebird.org/species/linwoo1,"Large ‘woody woodpecker’ of tropical forest in lowlands and foothills. Also ranges into semi-open areas with tall trees, mangroves, and other lightly wooded habitats. The tufted red crest and black face distinguish it from adult Pale-billed Woodpecker, which often occurs in the same areas. Also note that the white ‘braces’ on the back of Lineated are widely spaced, unlike Pale-billed. Laughing call suggests a flicker, and very unlike calls of Pale-billed."
